02_01_007_02	score: 0.9470952507633272
02_01_007_03	score: 0.9489006929920183
02_01_007_04	score: 0.9459691814405641
02_01_007_05	score: 0.9461572338714979
02_01_008_00	score: 0.9444894638814894
02_01_008_01	score: 0.948355138096783
02_01_008_02	score: 0.947928134866091
02_01_008_03	score: 0.9467845554324578
02_01_008_04	score: 0.9473212154653551
02_01_008_05	score: 0.944952714858459
02_01_009_00	score: 0.9449277017412283
02_01_009_01	score: 0.9446230153605932
02_01_009_02	score: 0.9412338221334814
02_01_009_03	score: 0.9408329836105899
02_01_009_04	score: 0.9403114070851388
02_01_009_05	score: 0.9380923963542779
02_02_000_00	score: 0.9960174558565998
02_02_000_01	score: 0.9957903675990455
02_02_000_02	score: 0.9950809125668006
02_02_000_03	score: 0.9946185594540862
02_02_000_04	score: 0.9941294668283596
02_02_000_05	score: 0.9932365984507929
02_02_001_00	score: 0.9931833276677527
02_02_001_01	score: 0.9923396134425934
02_02_001_02	score: 0.9923844476791996
02_02_001_03	score: 0.9919472409900626
02_02_001_04	score: 0.9902836319602695
02_02_001_05	score: 0.9891637678720925
02_02_002_00	score: 0.9882519386455074
02_02_002_01	score: 0.9876563571846326
02_02_002_02	score: 0.9867594703728076
02_02_002_03	score: 0.983813580694823
02_02_002_04	score: 0.9814478807073521
02_02_002_05	score: 0.9813552548334108
02_02_003_00	score: 0.9805560281089136
02_02_003_01	score: 0.980761824510405
02_02_003_02	score: 0.9802302770199605
02_02_003_03	score: 0.9771480979708563
02_02_003_04	score: 0.9750502906287107
02_02_003_05	score: 0.9749129687818723
02_02_004_00	score: 0.9763663377394532
02_02_004_01	score: 0.9767528507157068
02_02_004_02	score: 0.9754922901312566
02_02_004_03	score: 0.9730936684551477
02_02_004_04	score: 0.9732282803826817
02_02_004_05	score: 0.9748582945193464
02_02_005_00	score: 0.9758767328155842
02_02_005_01	score: 0.9765445761766851
02_02_005_02	score: 0.974847696404664
02_02_005_03	score: 0.9751768852612869
02_02_005_04	score: 0.9754307850309224
02_02_005_05	score: 0.9764694178386407
02_02_006_00	score: 0.9757250194368046
02_02_006_01	score: 0.9743901348969074
02_02_006_02	score: 0.9736217215355042
02_02_006_03	score: 0.9734920554060369
02_02_006_04	score: 0.9741715003664977
02_02_006_05	score: 0.977109077545075
02_02_007_00	score: 0.9741630051632043
02_02_007_01	score: 0.9713053631812661
02_02_007_02	score: 0.9719123421205066
02_02_007_03	score: 0.9683776116221785
02_02_007_04	score: 0.9174586297461851
02_02_007_05	score: 0.9711984625173756
02_02_008_00	score: 0.9717465993228285
02_02_008_01	score: 0.9657920050684472
02_02_008_02	score: 0.9638846574989902
02_02_008_03	score: 0.9614112717134053
02_02_008_04	score: 0.9640358273700133
02_02_008_05	score: 0.9575708997443781
02_02_009_00	score: 0.9556346968239303
02_02_009_01	score: 0.9557113815965852
02_02_009_02	score: 0.9558010667596144
02_02_009_03	score: 0.9496851303411822
02_02_009_04	score: 0.8263823043603505
02_02_009_05	score: 0.9455119683422158
02_03_000_00	score: 0.9959713889784916
02_03_000_01	score: 0.995420006946109
02_03_000_02	score: 0.9953910603665278
02_03_000_03	score: 0.9954701086446609
02_03_000_04	score: 0.994819657908841
02_03_000_05	score: 0.9941003527758615
02_03_001_00	score: 0.9930542837173367
02_03_001_01	score: 0.9926724392805757
02_03_001_02	score: 0.9909265629454266
02_03_001_03	score: 0.9895349777182507
02_03_001_04	score: 0.9885354750046388
02_03_001_05	score: 0.984916891974493
02_03_002_00	score: 0.9851901235784714
02_03_002_01	score: 0.9844263447993425
02_03_002_02	score: 0.9823885688302794
02_03_002_03	score: 0.982038597474208
02_03_002_04	score: 0.9811055807667582
02_03_002_05	score: 0.9808253283948851
02_03_003_00	score: 0.9814147562442421
02_03_003_01	score: 0.9807558117813123
02_03_003_02	score: 0.9813988456101226
02_03_003_03	score: 0.9806672810791093
02_03_003_04	score: 0.9801585042106781
02_03_003_05	score: 0.9805202627124917
02_03_004_00	score: 0.9809760983154223
02_03_004_01	score: 0.9798168399833146
02_03_004_02	score: 0.976686500873426
02_03_004_03	score: 0.974704461031994
02_03_004_04	score: 0.9742851173626038
02_03_004_05	score: 0.9743989113967425
02_03_005_00	score: 0.9774018275814804
02_03_005_01	score: 0.971388730111589
02_03_005_02	score: 0.970411536276623
02_03_005_03	score: 0.9690869365578397
02_03_005_04	score: 0.9687220003057314
02_03_005_05	score: 0.9689982536723836
02_03_006_00	score: 0.9732796016496053
02_03_006_01	score: 0.9714499276729649
02_03_006_02	score: 0.9685339656998817
02_03_006_03	score: 0.9671950431639378
02_03_006_04	score: 0.966503534886927
02_03_006_05	score: 0.9677385588882766
02_03_007_00	score: 0.9663189782347279
02_03_007_01	score: 0.9624515194867159
02_03_007_02	score: 0.9584766163595133
02_03_007_03	score: 0.9590379398474583
02_03_007_04	score: 0.9580414317492281
02_03_007_05	score: 0.9257637760118721
02_03_008_00	score: 0.9565402789936756
02_03_008_01	score: 0.9564030556064534
02_03_008_02	score: 0.9067713643284527
02_03_008_03	score: 0.9060080148605919
02_03_008_04	score: 0.9073197233080516
02_03_008_05	score: 0.9002862889326019
02_03_009_00	score: 0.8950350927998547
02_03_009_01	score: 0.8949499396943841
02_03_009_02	score: 0.8984609805439331
02_03_009_03	score: 0.8524859743223335
02_03_009_04	score: 0.8524757290563924
02_03_009_05	score: 0.8860753978611192
02_04_000_00	score: 0.995675988331417
02_04_000_01	score: 0.9934237624467989
02_04_000_02	score: 0.9934085207376995
02_04_000_03	score: 0.9945011470948778
02_04_000_04	score: 0.9944667540643974
02_04_000_05	score: 0.9936025424262623
02_04_001_00	score: 0.9927699523712831
02_04_001_01	score: 0.9910775923532359
02_04_001_02	score: 0.9896227481105262
02_04_001_03	score: 0.988517843765423
02_04_001_04	score: 0.9893283950577499
02_04_001_05	score: 0.9864080176536231
02_04_002_00	score: 0.9864971729735177
02_04_002_01	score: 0.9877771115298241
02_04_002_02	score: 0.9835468297022391
02_04_002_03	score: 0.9809578247713802
02_04_002_04	score: 0.9814257509094706
02_04_002_05	score: 0.9817041468868225
02_04_003_00	score: 0.9811226513055394
02_04_003_01	score: 0.9803498402546513
02_04_003_02	score: 0.9777058907553791
02_04_003_03	score: 0.9746455942161514
02_04_003_04	score: 0.977279707358034
02_04_003_05	score: 0.9773493100067434
02_04_004_00	score: 0.9796148330931173
02_04_004_01	score: 0.9803819712684402
02_04_004_02	score: 0.9770336925011149
02_04_004_03	score: 0.9742212535241054
02_04_004_04	score: 0.9770129344306864
02_04_004_05	score: 0.9781664490460005
02_04_005_00	score: 0.9810909745335153
02_04_005_01	score: 0.9803528234159005
02_04_005_02	score: 0.9813540861237418
02_04_005_03	score: 0.9807686226333462
02_04_005_04	score: 0.980448721922362
02_04_005_05	score: 0.9813432171733144
02_04_006_00	score: 0.9804249120184955
02_04_006_01	score: 0.9806717139680072
02_04_006_02	score: 0.9802495932761082
02_04_006_03	score: 0.9755345133217014
02_04_006_04	score: 0.97697416381485
02_04_006_05	score: 0.9784503473426444
02_04_007_00	score: 0.9719020198785963
02_04_007_01	score: 0.9690817558342549
02_04_007_02	score: 0.9649030287833197
02_04_007_03	score: 0.9617953449421099
02_04_007_04	score: 0.9657223067617995
02_04_007_05	score: 0.9652573713558683
02_04_008_00	score: 0.9679428085057314
02_04_008_01	score: 0.9664238722181607
02_04_008_02	score: 0.961614583372942
02_04_008_03	score: 0.8926117209517432
02_04_008_04	score: 0.887952392907835
02_04_008_05	score: 0.9669537759385997
02_04_009_00	score: 0.9628776358723901
02_04_009_01	score: 0.872141639930897
02_04_009_02	score: 0.8655086999806224
02_04_009_03	score: 0.859424813602738
02_04_009_04	score: 0.8448366017092052
02_04_009_05	score: 0.8290566326243365
LOWEST: 0.8263823043603505
MEAN: 0.9699783507378521
